Appliances,Lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
110,0,25.2,32.2,24.5,30.274,24.9633333333,34.53,24.89,31.392,23.79,42.12,14.1,1,24.5,28.5666666667,26.2,34.79,23.2,31.3185714286,12.1,757.45,48.6666666667,7.1666666667,30,1.4166666667
110,0,25.2,32.53,24.5,30.4214285714,24.9633333333,34.4333333333,24.8614285714,31.4114285714,23.79,41.8385714286,14.16,1,24.5,28.4266666667,26.254,34.956,23.2,31.33,12.1,757.5,48.3333333333,7.3333333333,32,1.3333333333
100,0,25.2,32.79,24.5,30.6,24.9633333333,34.5,24.56,30.016,23.79,41.66,13.9,1,24.5,28.39,26.29,35.2957142857,23.2,31.3614285714,12.1,757.55,48,7.5,34,1.25
90,0,25.2,33.1566666667,24.4842857143,30.6671428571,24.8566666667,34.26,24.3485714286,29.7271428571,23.79,41.5,13.69,1,24.5666666667,28.3233333333,26.29,35.44,23.218,31.47,12.1,757.6,47.6666666667,7.6666666667,36,1.1666666667
130,0,25.1333333333,32.3566666667,24.256,29.634,24.6975,33.475,24.236,29.436,23.79,41.4714285714,13.63,1,24.7,28.29,26.3328571429,35.4428571429,23.29,31.8614285714,12.1,757.65,47.3333333333,7.8333333333,38,1.0833333333
120,0,25.0333333333,31.43,24.1,29.3185714286,24.46,32.36,24.1,28.9971428571,23.79,41.156,13.7266666667,1,24.7,28.23,26.35,35.4,23.39,31.79,12.1,757.7,47,8,40,1
140,0,25.1,31.29,24.2,29.39,24.2266666667,31.1933333333,24,28.716,23.79,40.94,13.7266666667,1,24.7,28.0666666667,26.39,35.4,23.39,31.7385714286,12.1,757.7333333333,47.1666666667,7.8333333333,40,1.0666666667
130,0,25.0333333333,31.36,24.2,29.5414285714,24.0333333333,30.86,24,29.0985714286,23.79,40.696,13.645,1,24.7,28,26.39,35.29,23.39,31.718,12.1,757.7666666667,47.3333333333,7.6666666667,40,1.1333333333
130,0,25.1,31.5666666667,24.2,29.698,24,30.93,24,29.22,23.79,40.3971428571,13.7633333333,1,24.7,28,26.4371428571,35.1485714286,23.4214285714,31.9185714286,12.1,757.8,47.5,7.5,40,1.2
130,0,25.1,31.8,24.2385714286,30.0542857143,23.86,30.3966666667,24.0285714286,29.9242857143,23.7,40.134,13.3566666667,1,24.76,28,26.39,34.636,23.5,32.29,12.1,757.8333333333,47.6666666667,7.3333333333,40,1.2666666667
130,0,25.0333333333,31.9266666667,24.1,29.956,23.4633333333,29.4933333333,24.2,30.58,23.7771428571,39.9971428571,12.9633333333,1,24.73,27.9633333333,26.3614285714,34.0671428571,23.5,32.41,12.1,757.8666666667,47.8333333333,7.1666666667,40,1.3333333333
120,0,25,31.945,24.0428571429,29.9671428571,23.4633333333,29.9666666667,24.3342857143,31.0528571429,23.79,39.834,12.89,1,24.79,27.8233333333,26.29,33.62,23.5,32.48,12.1,757.9,48,7,40,1.4
110,0,25,32.03,24,30.198,23.5,30,24.4671428571,31.3764285714,23.79,39.7514285714,13.19,1,24.79,27.7,26.29,33.4842857143,23.5,32.3116666667,12.0666666667,757.9333333333,48.5,7,40,1.4833333333
110,0,25,32.09,24,30.48,23.4266666667,29.8,24.6,31.7,23.79,39.754,13.0633333333,1,24.79,27.6333333333,26.29,33.552,23.5,32.174,12.0333333333,757.9666666667,49,7,40,1.5666666667
110,0,25,31.8666666667,23.89,29.7,23.4633333333,30.1333333333,24.6666666667,31.76,23.79,39.54,13.2333333333,1,24.79,27.6,26.29,33.4285714286,23.5,32.45,12,758,49.5,7,40,1.65
110,0,24.9266666667,31.3933333333,23.82,29.6428571429,23.3233333333,29.5933333333,24.7,31.86,23.79,39.4,12.7666666667,1,24.79,27.5333333333,26.25625,33.7,23.5,32.416,11.9666666667,758.0333333333,50,7,40,1.7333333333
110,0,25,31.39,23.7,29.698,23.1666666667,29,24.7,32.06,23.8185714286,39.4,12.33,1,24.79,27.5,26.236,34.036,23.5,32.12,11.9333333333,758.0666666667,50.5,7,40,1.8166666667
100,0,24.9266666667,31.39,23.7,29.9685714286,23.0333333333,28.86,24.7,32.23,23.85,39.156,12.53,1,24.79,27.4175,26.29,34.1528571429,23.5,31.9633333333,11.9,758.1,51,7,40,1.9
100,0,24.89,31.5966666667,23.7,30.236,23,28.7666666667,24.7,32.29,23.8757142857,39.1214285714,12.5,1,24.79,27.39,26.31,34.156,23.4633333333,31.7266666667,11.85,758.1666666667,50.8333333333,7.1666666667,38.1666666667,1.8166666667
90,0,24.89,31.93,23.7,30.4242857143,23.1333333333,29.2933333333,24.73,32.4,23.89,39.016,12.3666666667,1,24.79,27.29,26.4214285714,34.1214285714,23.456,31.314,11.8,758.2333333333,50.6666666667,7.3333333333,36.3333333333,1.7333333333
100,0,25,32.2,23.68,30.66,23.3233333333,29.8966666667,24.79,32.4,23.9371428571,38.8214285714,12.2333333333,1,24.79,27.29,26.5,34.09,23.35,31.06,11.75,758.3,50.5,7.5,34.5,1.65
490,0,24.9266666667,32.1266666667,23.6,30.7257142857,23.4633333333,30.5633333333,24.79,32.4333333333,23.89,38.7,12.0333333333,1,24.76,27.29,26.5,34.1057142857,23.29,30.89,11.7,758.3666666667,50.3333333333,7.6666666667,32.6666666667,1.5666666667
570,10,24.89,32.6666666667,23.56,31.14,23.6,30.8233333333,24.8566666667,32.56,23.89,38.6842857143,11.7633333333,1,24.7,27.3566666667,26.54,34.296,23.236,30.83,11.65,758.4333333333,50.1666666667,7.8333333333,30.8333333333,1.4833333333
460,0,24.9633333333,36.26,23.5,32.2828571429,23.6,31.1566666667,24.89,32.79,23.89,38.612,11.69,1,24.7,27.4266666667,26.5714285714,34.5,23.2,30.772,11.6,758.5,50,8,29,1.4
120,10,25.0333333333,40.2933333333,23.5,35.87125,23.7,31.745,24.89,32.93,23.9214285714,38.7257142857,11.56,1,24.7,27.5,26.6,34.67,23.2,30.7,11.3833333333,758.55,50.8333333333,7.8333333333,30.8333333333,1.4333333333
100,0,25.1,41.6266666667,23.5,38.156,23.7,32.0666666667,24.89,33.7266666667,23.956,39.236,10.925,1,24.7,27.4633333333,26.5428571429,34.1542857143,23.1,30.66,11.1666666667,758.6,51.6666666667,7.6666666667,32.6666666667,1.4666666667
110,10,25.1,39.9633333333,23.3928571429,36.8542857143,23.76,32.46,24.89,34.1333333333,23.9985714286,39.6657142857,11,1,24.7,27.39,26.478,33.476,23.1,30.716,10.95,758.65,52.5,7.5,34.5,1.5
110,0,25.0333333333,36.63,22.814,32.216,23.89,32.9,24.5633333333,31.26,24.12,39.918,11.0666666667,1,24.7,27.29,26.3614285714,33.3685714286,23.1333333333,31.1333333333,10.7333333333,758.7,53.3333333333,7.3333333333,36.3333333333,1.5333333333
100,0,24.8566666667,33.53,22.7,31.2671428571,23.89,32.9,24.23,29.6666666667,24.2,39.3971428571,10.9266666667,1,24.6333333333,27.1633333333,26.29,33.156,23.15,31.045,10.5166666667,758.75,54.1666666667,7.1666666667,38.1666666667,1.5666666667
100,0,24.79,32.3966666667,22.718,30.978,23.9266666667,32.9333333333,24.23,29.6633333333,24.2,38.82,10.8,1,24.6,27.0666666667,26.2771428571,32.94,23.1,30.62,10.3,758.8,55,7,40,1.6
90,0,24.79,31.8266666667,22.79,30.89,24,33.06,24.29,29.93,24.1571428571,38.4971428571,10.6666666667,1,24.5333333333,26.9266666667,26.26,32.79,23,30.5,10.1833333333,758.85,54.6666666667,6.8333333333,40,1.4
90,0,24.79,31.65,22.79,31.14,24,33.1266666667,24.29,30.1,24.2,38.378,11.5233333333,1,24.5,26.8233333333,26.2,32.7,23.0857142857,30.5285714286,10.0666666667,758.9,54.3333333333,6.6666666667,40,1.2
90,0,24.79,31.7,22.7128571429,31.4814285714,24,33.2,24.29,30.1633333333,24.2,38.30375,12.3966666667,1,24.5,26.89,26.2,32.594,23.1,30.5,9.95,758.95,54,6.5,40,1
90,0,24.7,31.86,22.7,31.85,24,33.29,24.29,30.3566666667,24.2,38.4,12.2333333333,1,24.5,26.89,26.2,32.458,23.1,30.5,9.8333333333,759,53.6666666667,6.3333333333,40,0.8
80,10,24.7,32.06,22.6285714286,31.8185714286,24,33.29,24.29,30.5,24.16,38.29,11.6266666667,1,24.4266666667,26.8233333333,26.2,32.13,23.06,30.214,9.7166666667,759.05,53.3333333333,6.1666666667,40,0.6
110,0,24.7,32.09,22.5,31.79,24,33.4,24.29,30.5666666667,24.1,38.2771428571,10.0666666667,1,24.39,26.7,26.125,31.7475,22.9371428571,29.9985714286,9.6,759.1,53,6,40,0.4
90,0,24.6333333333,32.03,22.4842857143,31.8614285714,24,33.4333333333,24.29,30.7,24.08,38.178,9.3266666667,1,24.39,26.7,26.1,31.3266666667,22.83,29.85,9.4333333333,759.1833333333,53.3333333333,6,40,0.35
80,0,24.6,32.1266666667,22.37,31.93,24,33.56,24.29,30.8266666667,24.0428571429,38.2071428571,8.76,1,24.29,26.7,26.08,31.52,22.79,29.956,9.2666666667,759.2666666667,53.6666666667,6,40,0.3
80,0,24.6,32.26,22.29,32.5614285714,24,33.59,24.29,30.9266666667,24,38.156,8.3666666667,1,24.29,26.7,26.0666666667,32.1666666667,22.79,30,9.1,759.35,54,6,40,0.25
80,10,24.5333333333,32.2,22.254,33.054,24,33.6633333333,24.23,30.9266666667,24,38.0242857143,8.0333333333,2.1333333333,24.29,26.7,26.0333333333,32.5266666667,22.79,30,8.9333333333,759.4333333333,54.3333333333,6,40,0.2
80,0,24.5333333333,32.26,22.2257142857,33.0771428571,24,33.79,24.2,31,24,37.86,7.76,3.3933333333,24.29,26.79,26,33.02,22.79,30.06,8.7666666667,759.5166666667,54.6666666667,6,40,0.15
80,0,24.5,32.4333333333,22.14,33.174,24,33.8633333333,24.2,31.0666666667,23.9528571429,37.7571428571,7.4666666667,4.7566666667,24.29,26.79,26,33.41,22.79,30.1,8.6,759.6,55,6,40,0.1
80,0,24.5,32.5,22.1,33.3685714286,24,33.9,24.2,31.2,24.06,38.254,7.145,5.8675,24.26,26.89,25.9266666667,33.33,22.7385714286,30.1142857143,8.3833333333,759.6666666667,57.5,5.6666666667,40,0.45
70,0,24.5,32.5,22,33.476,24,33.9,24.2,31.26,24.0285714286,38.34,6.66,7.4,24.2,26.9633333333,25.89,33.295,22.7,30.2,8.1666666667,759.7333333333,60,5.3333333333,40,0.8
80,0,24.5,32.56,22,33.72,24,33.9,24.2,31.39,24,38.356,6.33,8.3933333333,24.2,27.0333333333,25.89,33.5266666667,22.7,30.218,7.95,759.8,62.5,5,40,1.15
70,0,24.5,32.7,21.978,33.894,24,33.9666666667,24.1333333333,31.4633333333,23.9214285714,38.3214285714,6.1233333333,9.3333333333,24.2,27.1,25.8566666667,33.79,22.6571428571,30.29,7.7333333333,759.8666666667,65,4.6666666667,40,1.5
70,0,24.4266666667,32.6266666667,21.89,34.1685714286,23.945,34.045,24.1,31.6333333333,23.89,38.2,6.3666666667,12.3266666667,24.2,27.2,25.79,33.8633333333,22.6,30.29,7.5166666667,759.9333333333,67.5,4.3333333333,40,1.85
90,0,24.39,32.8,21.83,34.4,23.9725,34.2,24.1,31.7,23.89,38.2,6.56,13.4,24.1333333333,27.26,25.79,33.93,22.7,30.5,7.3,760,70,4,40,2.2
70,10,24.39,33.06,21.8328571429,34.5528571429,23.89,34.2,24.1,31.76,23.89,38.14,6.4333333333,13.6933333333,24.1,27.36,25.73,33.73,22.6714285714,30.6642857143,7.2333333333,760.05,70.5,3.8333333333,40,2.2166666667
50,0,24.39,33.2666666667,21.79,34.76,23.9057142857,34.3142857143,24.1,31.7,23.89,37.9,6.3,15.6933333333,24.1666666667,27.76,25.7,33.7,22.7,31.1333333333,7.1666666667,760.1,71,3.6666666667,40,2.2333333333
50,0,24.39,33.5266666667,21.7642857143,35.0257142857,24,34.42,24.1,31.73,23.85,37.9,6.1266666667,16.8,24.1333333333,28.1633333333,25.7,33.96,22.7,31.716,7.1,760.15,71.5,3.5,40,2.25
50,0,24.29,33.9633333333,21.7,35.3175,24,34.5,24.025,31.79,23.79,37.9857142857,5.8666666667,17.6666666667,24.2,28.3566666667,25.7,34.6966666667,22.79,32.2975,7.0333333333,760.2,72,3.3333333333,40,2.2666666667
60,0,24.29,34.1175,21.6,35.4,24,34.59,24.0666666667,31.8566666667,23.79,38.018,5.7633333333,18.9933333333,24.2,28.6333333333,25.7,35.2233333333,22.79,32.7966666667,6.9666666667,760.25,72.5,3.1666666667,40,2.2833333333
50,0,24.23,34.2,21.6,35.4857142857,24,34.6842857143,24,32,23.79,38.1685714286,5.69,19.5933333333,24.2,28.8266666667,25.6,35.3266666667,22.79,33.176,6.9,760.3,73,3,40,2.3
40,0,24.2,34.3266666667,21.54,35.576,24,34.754,24,32.06,23.79,38.2,5.4333333333,19.8,24.2,29.0333333333,25.5333333333,35.4666666667,22.79,33.5725,6.7833333333,760.3166666667,73.1666666667,2.8333333333,40,2.2166666667
50,0,24.2,34.4666666667,21.5,35.7257142857,24,34.79,24,32.1266666667,23.7385714286,38.34,5.16,20.4,24.2,29.1666666667,25.5,35.6266666667,22.79,33.93,6.6666666667,760.3333333333,73.3333333333,2.6666666667,40,2.1333333333
50,0,24.1,34.5666666667,21.456,35.79,24,34.9,24,32.2,23.718,38.46,4.9333333333,21.6666666667,24.2,29.3233333333,25.5,35.8333333333,22.83,34.316,6.55,760.35,73.5,2.5,40,2.05
50,0,24.1,34.7,21.39,35.8528571429,24,35.0085714286,24,32.3266666667,23.7514285714,38.5642857143,4.66,21.9266666667,24.2,29.4633333333,25.39,35.9,22.89,34.82,6.4333333333,760.3666666667,73.6666666667,2.3333333333,40,1.9666666667
50,0,24.1,34.7,21.37,35.978,24,35.09,24,32.4666666667,23.7,38.634,4.2633333333,23.43,24.1,29.6,25.39,35.7666666667,22.89,35.1566666667,6.3166666667,760.3833333333,73.8333333333,2.1666666667,40,1.8833333333
60,0,24.1,34.76,21.29,36.1214285714,24,35.1685714286,24,32.59,23.7257142857,38.7,4.3225,24.77,24.1,29.7,25.39,35.79,22.89,35.434,6.2,760.4,74,2,40,1.8
50,0,24.0666666667,34.79,21.254,36.29,24,35.2,24,32.6633333333,23.7,38.745,4.16,24.79,24.1666666667,29.76,25.3233333333,35.8633333333,22.89,35.752,6,760.45,75.3333333333,2,40,1.85
60,0,24,34.79,21.2,36.3528571429,24.0857142857,35.2771428571,24,32.7,23.7,38.856,3.7966666667,25.4566666667,24.1,29.86,25.26,35.9333333333,22.89,36,5.8,760.5,76.6666666667,2,40,1.9
50,0,24,34.8266666667,21.18,36.478,24.1,35.312,24,32.76,23.7,38.9,3.53,26.5233333333,24.1,30,25.2,36,22.89,36.24,5.6,760.55,78,2,40,1.95
50,0,24,34.9,21.1,36.59,24.1,35.3685714286,24,32.9,23.7,38.94,3.26,27.93,24.0333333333,30.0333333333,25.2,36,22.9266666667,36.615,5.4,760.6,79.3333333333,2,40,2
50,0,23.9633333333,34.9333333333,21.04,36.736,24.1,35.334,23.9266666667,32.9,23.7,39,3.1266666667,28.7966666667,24.1,30.1,25.2,35.8633333333,22.89,36.916,5.2,760.65,80.6666666667,2,40,2.05
50,0,23.89,35,21.0428571429,36.8057142857,24.1,35.3371428571,23.9266666667,33,23.7,39,2.8633333333,29.5566666667,24.1,30.2,25.1333333333,35.79,22.89,37.09,5,760.7,82,2,40,2.1
60,0,23.89,35,21,36.92,24.1,35.29,23.9266666667,33,23.7,39,2.79,30.3633333333,24.0333333333,30.1333333333,25.1,35.8266666667,22.934,37.258,4.9,760.7,82.6666666667,2,40,2.1166666667
50,0,23.89,35.06,20.9685714286,37.0257142857,24.1285714286,35.3214285714,23.89,33.09,23.7,39,2.6633333333,30.7633333333,24,30.1333333333,25.1,35.9,23,37.44,4.8,760.7,83.3333333333,2,40,2.1333333333
50,0,23.79,35,20.85,37.09,24.2,35.4,23.89,33.1633333333,23.6142857143,38.8828571429,2.53,31.1566666667,24,30.2,25.1,36,23,37.59,4.7,760.7,84,2,40,2.15
60,0,23.79,35.06,20.8042857143,37.1657142857,24.2,35.4,23.89,33.2,23.6,38.9,2.5,32.96,24,30.23,25.0333333333,36.06,23,37.674,4.6,760.7,84.6666666667,2,40,2.1666666667
60,0,23.79,35.09,20.83,37.29,24.2,35.48625,23.89,33.26,23.6,38.9,2.5,33.8333333333,24,30.29,24.9633333333,36.2,23,37.898,4.5,760.7,85.3333333333,2,40,2.1833333333
50,0,23.79,35.09,20.7642857143,37.3214285714,24.2,35.59,23.84,33.395,23.6,38.94,2.4,33.6933333333,24,30.3233333333,24.9633333333,36.2,23,38,4.4,760.7,86,2,40,2.2
60,0,23.79,35.09,20.7,37.5,24.2,35.59,23.79,33.4333333333,23.6,39,2.4,33.9666666667,24,30.39,24.89,36.23,23,38.116,4.4,760.7,85.8333333333,2,40,2.1666666667
50,0,23.79,35.2,20.7,37.5928571429,24.2,35.634,23.79,33.5,23.54,39,2.29,34.4333333333,24,30.3233333333,24.89,36.3633333333,23,38.236,4.4,760.7,85.6666666667,2,40,2.1333333333
60,0,23.79,35.2,20.68,37.7,24.2,35.7,23.8566666667,33.59,23.5285714286,39,2.29,34.6333333333,24,30.39,24.89,36.29,23,38.4333333333,4.4,760.7,85.5,2,40,2.1
50,0,23.76,35.2,20.6428571429,37.7385714286,24.254,35.754,23.79,33.59,23.5,39,2.2,34.995,24,30.5,24.89,36.3633333333,23,38.5642857143,4.4,760.7,85.3333333333,2,40,2.0666666667
40,0,23.7,35.2,20.6,37.79,24.29,35.8214285714,23.79,33.7,23.5,39.018,2.06,35.03,24,30.5,24.79,36.4,23,38.7,4.4,760.7,85.1666666667,2,40,2.0333333333
60,0,23.7,35.23,20.6,37.9,24.29,35.94,23.79,33.7,23.5,39.09,2,35.2966666667,23.9633333333,30.5,24.79,36.4,23.05,38.7675,4.4,760.7,85,2,40,2
30,0,23.7,35.29,20.5142857143,37.9857142857,24.2771428571,36,23.79,33.73,23.5,39.09,1.9666666667,35.4933333333,23.89,30.5,24.79,36.29,23,38.8685714286,4.2666666667,760.7,85.5,2,40,1.95
40,0,23.7,35.29,20.5,38.018,24.254,36.076,23.79,33.79,23.5,39.09,1.9,36.16,23.89,30.5,24.79,36.29,23.06,39,4.1333333333,760.7,86,2,40,1.9
30,0,23.7,35.29,20.4685714286,38.0642857143,24.2257142857,36.2,23.76,33.79,23.5,39.1685714286,2.1566666667,37.6933333333,23.89,30.6,24.76,36.2,23,39.0225,4,760.7,86.5,2,40,1.85
40,0,23.7,35.4,20.39,38.09,24.2,36.29,23.76,33.79,23.5,39.2,2.3633333333,37.7666666667,23.89,30.6,24.7,36.26,23.0428571429,39.1371428571,3.8666666667,760.7,87,2,40,1.8
40,0,23.7,35.4,20.39,38.1842857143,24.2,36.29,23.73,33.8266666667,23.5,39.2,2.4,37.83,23.89,30.6,24.7,36.4,23.06,39.254,3.7333333333,760.7,87.5,2,40,1.75
50,0,23.6,35.3266666667,20.37,38.254,24.2,36.29,23.73,33.9,23.5,39.2,2.4,38.03,23.89,30.6666666667,24.7,36.4,23,39.2928571429,3.6,760.7,88,2,40,1.7
60,0,23.6,35.4,20.29,38.3214285714,24.2,36.3214285714,23.7,33.9,23.4371428571,39.2,2.3266666667,38.5966666667,23.89,30.6666666667,24.7,36.4,23,39.4,3.6833333333,760.7,87.5,2,38.1666666667,1.7166666667
50,0,23.6,35.4,20.29,38.4,24.2,36.5,23.7,33.9,23.39,39.2,2.4,38.73,23.89,30.6666666667,24.6,36.4,23.04,39.44,3.7666666667,760.7,87,2,36.3333333333,1.7333333333
60,0,23.6,35.4,20.29,38.4142857143,24.2,36.5128571429,23.7,33.9333333333,23.39,39.2257142857,2.4,38.7,23.79,30.6,24.6,36.4,23.075,39.55625,3.85,760.7,86.5,2,34.5,1.75
40,0,23.6,35.4,20.29,38.5,24.2,36.59,23.7,34,23.39,39.29,2.3266666667,38.6266666667,23.8566666667,30.6666666667,24.6,36.5,23,39.5225,3.9333333333,760.7,86,2,32.6666666667,1.7666666667
50,0,23.6,35.4666666667,20.29,38.5257142857,24.2,36.59,23.7,34,23.39,39.29,2.4,39.0266666667,23.79,30.6,24.6,36.5,23.0714285714,39.6685714286,4.0166666667,760.7,85.5,2,30.8333333333,1.7833333333
60,0,23.5666666667,35.5,20.2,38.536,24.2,36.634,23.7,34,23.39,39.29,2.4,39.2333333333,23.79,30.6666666667,24.6,36.4666666667,23,39.59,4.1,760.7,85,2,29,1.8
40,0,23.5,35.5,20.2,38.59,24.2,36.7,23.6666666667,34,23.39,39.3175,2.8,40.8966666667,23.79,30.7,24.5333333333,36.4,23.0428571429,39.6914285714,4.1333333333,760.75,85,2.1666666667,30.8333333333,1.8166666667
60,0,23.5,35.5,20.2,38.612,24.2,36.736,23.6,34,23.39,39.4,3.1175,41.52,23.79,30.7,24.5,36.4,23,39.718,4.1666666667,760.8,85,2.3333333333,32.6666666667,1.8333333333
60,0,23.5,35.545,20.2,38.7,24.2257142857,36.7957142857,23.6,34,23.39,39.4,3.3633333333,41.79,23.79,30.73,24.5,36.4,23,39.79,4.2,760.85,85,2.5,34.5,1.85
60,0,23.5,35.56,20.2,38.7,24.29,36.9,23.6,34.03,23.39,39.4,3.6266666667,42.36,23.79,30.73,24.5,36.4,23.0666666667,39.9666666667,4.2333333333,760.9,85,2.6666666667,36.3333333333,1.8666666667
60,0,23.5,35.59,20.2,38.7514285714,24.2642857143,36.8828571429,23.6,34.03,23.3733333333,39.4166666667,3.8333333333,42.56,23.7,30.79,24.5,36.4,23.0428571429,39.9428571429,4.2666666667,760.95,85,2.8333333333,38.1666666667,1.8833333333
50,0,23.4266666667,35.59,20.2,38.772,24.29,36.94,23.6,34.09,23.29,39.5,4,41.86,23.7,30.79,24.4633333333,36.4,23.06,40.054,4.3,761,85,3,40,1.9
50,0,23.39,35.59,20.2,38.7,24.29,36.925,23.6,34.1633333333,23.29,39.5,4,41.4,23.7,30.8233333333,24.39,36.3266666667,23.0285714286,40.0257142857,4.3833333333,761.0166666667,85.5,2.8333333333,40,2.0666666667
60,0,23.39,35.59,20.2,38.7,24.29,36.9,23.6,34.2,23.29,39.515,3.9333333333,41.1933333333,23.7,30.8233333333,24.39,36.29,23,40.018,4.4666666667,761.0333333333,86,2.6666666667,40,2.2333333333
40,0,23.39,35.6266666667,20.2514285714,38.7,24.29,36.9,23.6,34.2,23.29,39.59,4.1266666667,41.9933333333,23.7,30.89,24.39,36.29,23,40.09,4.55,761.05,86.5,2.5,40,2.4
60,0,23.39,35.7,20.29,38.7,24.29,36.9,23.6,34.2,23.29,39.59,4.4333333333,41.8333333333,23.7,30.89,24.3566666667,36.29,23.075,40.1725,4.6333333333,761.0666666667,87,2.3333333333,40,2.5666666667
50,0,23.39,35.7,20.29,38.6214285714,24.29,36.9,23.5333333333,34.2,23.29,39.59,4.6266666667,41.5,23.7,30.89,24.29,36.43,23.0714285714,40.2328571429,4.7166666667,761.0833333333,87.5,2.1666666667,40,2.7333333333
90,0,23.39,35.9,20.39,38.554,24.29,36.8685714286,23.5,34.29,23.29,39.59,4.9633333333,40.4966666667,23.7,30.89,24.39,36.59,23.1,40.254,4.8,761.1,88,2,40,2.9
80,0,23.39,36.1566666667,20.39,38.885,24.29,36.7,23.5,34.29,23.29,39.59,5.23,39.9633333333,23.7,30.89,24.3233333333,36.7233333333,23.1,39.7128571429,4.9666666667,761.1333333333,87.1666666667,2.1666666667,40,2.9333333333
50,0,23.39,36.7633333333,20.4057142857,39.3128571429,24.29,36.7,23.5333333333,34.29,23.29,39.69,5.8266666667,40.4,23.7,31,24.29,36.79,23.04,39.034,5.1333333333,761.1666666667,86.3333333333,2.3333333333,40,2.9666666667
60,0,23.39,36.9666666667,20.52,39.518,24.35,36.678,23.5333333333,34.29,23.29,39.79,6.7666666667,38.46,23.7,31,24.29,36.79,23,38.4657142857,5.3,761.2,85.5,2.5,40,3
60,0,23.39,36.9666666667,20.7257142857,39.6685714286,24.4685714286,36.6685714286,23.5,34.26,23.29,39.8985714286,7.9233333333,32.53,23.7,31,24.29,36.79,23.075,38.0425,5.4666666667,761.2333333333,84.6666666667,2.6666666667,40,3.0333333333
220,0,23.4633333333,37.1333333333,21.954,38.76,24.6,36.59,23.5,34.3333333333,23.272,39.918,8.8633333333,28.0633333333,23.7,30.8,24.29,36.7233333333,23.0714285714,37.7,5.6333333333,761.2666666667,83.8333333333,2.8333333333,40,3.0666666667
190,0,23.39,36.9333333333,22.9371428571,37.1957142857,24.6857142857,36.5385714286,23.5333333333,34.6266666667,23.218,39.714,10.05,17.795,23.6333333333,30.4633333333,24.29,36.59,23.04,37.134,5.8,761.3,83,3,40,3.1
120,0,23.4266666667,36.86,23.196,35.976,24.68,36.48,23.6,34.76,23.2514285714,39.5257142857,10.4633333333,8.3233333333,23.6333333333,30.1966666667,24.23,36.4,23.1,37.8,6.2,761.3833333333,80.5,3.3333333333,40,3
70,0,23.5,36.8,22.85,35.5957142857,24.6,36.3214285714,23.5333333333,34.5266666667,23.29,39.254,10.4633333333,7.5966666667,23.6,29.93,24.23,36.3266666667,23.1,38.734,6.6,761.4666666667,78,3.6666666667,40,2.9
50,0,23.39,36.4,22.6,35.7,24.56,36.254,23.5333333333,34.4666666667,23.236,39.054,10.6,7.3333333333,23.6,29.73,24.2,36.2,23.1428571429,39.4114285714,7,761.55,75.5,4,40,2.8
150,0,23.4633333333,36.2,22.5285714286,35.8828571429,24.5285714286,36.2771428571,23.6,34.45,23.215,38.9166666667,10.5333333333,7.06,23.6,29.6,24.2,36.2,23.2,38.995,7.4,761.6333333333,73,4.3333333333,40,2.7
130,10,23.445,36.44,22.62,35.856,24.434,36.152,23.6,34.59,23.2,38.775,10.6966666667,6.8333333333,23.5333333333,29.5333333333,24.2,36.1633333333,23.1285714286,38.4285714286,7.8,761.7166666667,70.5,4.6666666667,40,2.6
120,0,23.5,37.5333333333,22.7,35.51,24.39,35.9285714286,23.6,34.39,23.2,38.7,11.09,5.4333333333,23.6,29.39,24.2,36.1633333333,23.1142857143,37.8957142857,8.2,761.8,68,5,40,2.5
110,0,23.5,39.5333333333,22.5,33.97,24.5,35.856,23.4633333333,32.9333333333,23.2,38.616,11.2633333333,4.83,23.6,29.39,24.2,36.53,23.2,37.574,8.35,761.8,67.6666666667,5,40,2.5833333333
80,0,23.5,38.03,22.2971428571,33.4985714286,24.3485714286,35.3257142857,23.2633333333,32.3266666667,23.2,38.48,11.0633333333,4.43,23.5333333333,29.3566666667,24.26,36.8633333333,23.2,37.0928571429,8.5,761.8,67.3333333333,5,40,2.6666666667
